Polygon,Name,Street Address,Street Address2,City,State,Zip code,Roof Area (Sq. Ft),Occupancy Type,Construction Type,Roof Type,Roof Construction,Roof Material,Normal Population,Sprinklered,Stand Pipe,Fire Alarm,Hours of Operation,Owner Contact,Owner Phone,Notes,Storey Above,Storey Below
,ILEAS and EMA Storage,1703 E Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922116200005F",,
,Champaign County Highway Dept,1705 E Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922116200005G,FPP",,
,"Urb-Champ, Friends Meeting",1904 E Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109478004",,
,Birkenstock Concepts,104 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117202018",,
,New Balance,108 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117202011",,
,Innovative Bracing,108 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117202901A",,
,Priceless Books,112 W Main ST,B,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117202016B",,
,ISAKSEN-GLERUM,114 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117202008B",,
,P.H. METALS,114 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117202008A",,
,"Isaksen Glerum Wachter, LLC",114 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117202008",,
,Capoeira Angola -was Urb Museum of Photo,122 W Main ST,A,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117202006A",,
,Vacant fka Action Jackson Comics,123 W Main ST,103,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117206005E",,
,C-U Adventures in Time and Space,123 W Main ST,104,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117206005H",,
,Parkinson Law Office,123 W Main ST,200,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117206005F",,
,Gregory  L. Ryan Attorney,123 W Main ST,210,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117206005G",,
,Collider Coworker,123 W Main ST,220,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117206005B",,
,Basement and Common Areas,123 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117206005A",,
,VACANT fka SEE YOU CD & VINYL,123 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117206005L",,
,Vacant fka Farm League Skate Shop,123 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117206005M",,
,"Rick's Bakey, Inc.",124 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117202005,FPP",,
,West Main Dental,125 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117206005K",,
,Dancing Dog Eatery,126 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117202004,FPP,LIQ",,
,David Kraft Properties,133 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117206002",,
,Cake Design Development,210 W Main ST,B,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117201009B",,
,Cake Design Development,210 W Main ST,C,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117201009C",,
,Siam Terrace,212 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117201003A,FPP,LIQ",,
,Knights of Pythia,212.5 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117201003",,
,Prillaman and Moore Law Office,220 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117139003",,
,Vacant,222 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117139002",,
,Canaan Credit Union,404 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108380015,FPP",,
,Ismail Bobat,406 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108380014",,
,Canaan Youth Church,408 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108380013,FPP",,
,CMH Properties,413 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108381004",,
,Pierre Moulin,501 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108363009",,
,Element Apartments,502 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108378004",,
,Ramshaw,509 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108363005",,
,Micheal Price Apartments,604 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108362012",,
,College City Apartments,609 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108363001",,
,Kennedy Wilson,705 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108359016",,
,St Patrick's Parish,708 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108358008,FPP",,
,St Patrick's Church,710 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108358007",,
,Fire Side Apartments,711 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108959017",,
,Sterling Management LLC,711 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108359017",,
,Advantage Properties,901 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107486007",,
,"Hill, Terry",907 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107486004",,
,The University Group,1004 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107481020",,
,University Group,1010 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107481022",,
,Bikeworks,1103 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107478007,FPP",,
,AT & T Mobility,1108 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107477015A,FPP",,
,NCSA,1205 W Main ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000564,URU",,
,"Kirby, & Turner Mason",202 N Maple ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108481002",,
,Adept Content Solutions,304 N Maple ST,201,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108480004C",,
,Cumberland Associates Senior Programs,304 N Maple ST,202,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108480004A",,
,East Central FBFM,304 N Maple ST,205,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108480004B",,
,Meat Science Lab,1503  Maryland DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000171,URU",,
,North Chiller Plant,305 N Mathews AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000232,URU",,
,Medical Sciences,506 S Mathews AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000192,URU",,
,608 S Mathews,608 S Mathews AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000143,URU",,
,African American Cultural Center,708 S Mathews AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000173,URU",,
,Observatory,901 S Mathews AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000033,URU",,
,Campus Property Management,103 S McCullough ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117110020",,
,King's Barber Shop,104 S McCullough ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117131001",,
,One North Apartments,1611  Melrose Park CT,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011S",,
,One North Apartments,1612  Melrose Park CT,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011R",,
,One North Apartments,1615  Melrose Park CT,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011T",,
,One North Apartments,1616  Melrose Park CT,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011Q",,
,One North Apartments,1603  Melrose Valley CT,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011D",,
,One North Apartments,1609  Melrose Valley CT,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011F",,
,One North Apartments,1610  Melrose Valley CT,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011A",,
,One North Apartments,1619  Melrose Valley CT,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011U",,
,One North Apartments,1701  Melrose Village CIR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011G",,
,One North Apartments,1705  Melrose Village CIR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011H",,
,One North Apartments,1713  Melrose Village CIR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011J",,
,One North Apartments,1716  Melrose Village CIR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011P",,
,One North Apartments,1719  Melrose Village CIR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011O",,
,One North Apartments,1722  Melrose Village CIR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011N",,
,One North Apartments,1725  Melrose Village CIR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011M",,
,One North Apartments,1728  Melrose Village CIR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011L",,
,One North Apartments,1731  Melrose Village CIR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106476011K",,
,Urbana Indoor Aquatic Center,102 E Michigan AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117402003A,FPP",,
,Campus Property Management,310 E Michigan AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117430015D",,
,Campus Property Management,406 E Michigan AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117430015A",,
,Campus Property Management,408 E Michigan AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117430015G",,
,Campus Property Management,410 E Michigan AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117430015",,
,Campus Property Management,506 E Michigan AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117430006",,
,Campus Property Management,508 E Michigan AVE,D,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117430006D",,
,Campus Property Management,508 E Michigan AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,93211743006D",,
,Twin City Bible Church,810 W Michigan AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117304006,FPP",,
,New Jerusalem Miss Bapt Church,702 E Mumford DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121304001,FPP",,
,Napleton's Used Cars,1225  Napleton Way Way,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912104151003F",,
,"Cline, Herschel",509 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117162009",,
,"CMT, Inc.",511 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117162008",,
,Demola Ricardo Loret,603 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117162006",,
,Dale Kramer,604 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117161016",,
,Dale Kramarae Apartments,703 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117158005",,
,Dale Kramer,704 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117157013",,
,"Duke, Sidney",705 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117158004",,
,Vintage Apratments (WA Holdings),709 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117158002",,
,Green Street Realty,801 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117154006",,
,Campus Property Management,812 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117153016",,
,Dance Administration,907.5 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000365,URU",,
,909 W Nevada,909 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000258,URU",,
,Center for Research and Development,1002 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000505,URU",,
,1203 W Nevada,1203 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000195,URU",,
,1203 1/2 W Nevada,1203.5 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000207,URU",,
,1204 W Nevada,1204 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000151,URU",,
,1205 W Nevada,1205 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000146,URU",,
,Asian American Studies,1208 W Nevada ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000184,URU",,
,Vacant - fka CSL,2401  Northshore DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106227005",,
,Midwest Automotive & Diesel,2402  Northshore DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106228005,FPP",,
,Aramark Uniform Services,2404  Northshore DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106228004,FPP",,
,Eastern Illinois Food Bank,2405  Northshore DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106227004,FPP",,
,"Stetson Building Products, LLC",2500  Northshore DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106228003",,
,Mayfield Transfer Co,2504  Northshore DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106228002,FPP",,
,Lang Distributing South Inc,2505  Northshore DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106227003,FPP,704",,
,Polar Refrigeration,2508  Northshore DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106228009,FPP,704",,
,Stout's Building Services,2509  Northshore DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106227006",,
,Hedrick Precision Engines,2510  Northshore DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106228008,FPP,704",,
,Universal Waste System Building,1409 N Oak ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000244,CNU",,
,Central Receiving Building,1609 N Oak ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000170,CNU",,
,Library Storage Building,800 S Oak ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001082,CNU",,
,Geological Survey Lab,1116 S Oak ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000128,CNU",,
,Mailing Center,1611 S Oak ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000178,CNU",,
,Garage and Carpool,1701 S Oak ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000201,CNU",,
,Fuel Oil Storage,1717 S Oak ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000396,CNU",,
,Forbes Natural History Building,1816 S Oak ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC001073,CNU",,
,Plastic Container Corp,2508  Oak ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912106201005,FPP,704",,
,"MACC of Illinois, Inc",2906  Oak ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,911531400026A",,
,Open Road Asphalt (Lab Bldg),2912  Oak ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,911531400021A,FPP,704",,
,Town & Country Apartments,608  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109102009",,
,Oakland Avenue Storage,609  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109151011",,
,Town & Country Apartments,802  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103006A",,
,Town & Country Apartments,803  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103008C",,
,Town & Country Apartments,805  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103008E",,
,Town & Country Apartments,806  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103006C",,
,Town & Country Apartments,808  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103006D",,
,Town & Country Apartments,809  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103008W",,
,Town & Country Apartments,811  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103008X",,
,Town & Country Apartments,812  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103006F",,
,Town & Country Apartments,813  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103008K",,
,Town & Country Apartments,814  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103006G",,
,Town & Country Apartments,819  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103008Q",,
,Town & Country Apartments,822  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103006K",,
,Town & Country Apartments,824  Oakland AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103006L",,
,"Donato, Anthony",806 W Ohio ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117302006",,
,Carle Hospital North Parking Structure,504 N Orchard ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108327009",,
,Carle Forum (FPP),505 N Orchard ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108309006",,
,Minyard Betty,1010 S Orchard ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932117328005",,
,Horticulture field lab,1707 S Orchard ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000068,URU",,
,Horticulture Field Lab Steel Building,1801 S Orchard ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000202,URU",,
,"Hamid, Nayer",107 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117261016",,
,"Urbana, School Dist #116",402 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117179013",,
,"Urbana, School District",404 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117179011",,
,"Shepard, Trent A Jr",406 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117179017",,
,First Church of Christ Scientists,501 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117161010,FPP",,
,Neves Group,511 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117161008",,
,Hunsinger Enterprises,703 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117157005",,
,Prime Housing LLC,801 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117153005",,
,"Cassel, Lon",804 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117152011",,
,Footprint Leasing,805 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117153003",,
,CW Capital Assets Management,807 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117153002",,
,Christian Campus House,810 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922117152007",,
,Survey Research lab,909 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000506,URU",,
,Jay Goldberg Events,1115 W Oregon ST,A,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118401004",,
,Manolo's Pizza & Empanadas,1115 W Oregon ST,B,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118277002E,FPP",,
,Espresso Royale Cafe,1117 W Oregon ST,A,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118277001A,FPP",,
,1203 W Oregon,1203 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000205,URU",,
,1205 E Oregon,1205 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000224,URU",,
,1207 W Oregon,1207 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000238,URU",,
,Channing Murray Foundation,1209 W Oregon ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932118254001,FPP",,
,Campo Rental Agency,111 W Park ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108403006",,
,Crystal Lake Park Lake House,206 W Park ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108326004,FPP",,
,"Gilbert Donut, LLC",401 W Park ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912108328007",,
,OSF Heart of Mary Medical Center,1400 W Park ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107404010,FPP,704",,
,Covenant Medical Center,1401 W Park ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107405007",,
,"Covenant, Medical Center",1403 W Park ST,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107405005",,
,C-U Dialysis (FPP),1405 W Park ST,100,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912107405004,FPP",,
,Art East Annex Studio 1 (Old Ag),1208 W Peabidy DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000018,URU",,
,Irwin Indoor Football Facility,301 E Peabody DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000407,CNU",,
,Art and Design,408 E Peabody DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000219,CNU",,
,Creative Thermal Solutions Building 4,501  Pega DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105277003C",,
,Creative Thermal Solutions Building 3,505  Pega DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105277003B",,
,Creative Thermal Solutions Building 2,601  Pega DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105277003A",,
,Creative Thermal Solutions Building 5,602  Pega DR,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912105277003D",,
,Law Building,504 E Pennsylvania AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000156,CNU",,
,Natural history survey green house,614 E Pennsylvania AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000134,CNU",,
,"Illini Grove, Seward Staley",905 W Pennsylvania AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000179,URU",,
,Burnsides Research Lab,1208 W Pennsylvania AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000169,URU",,
,Agriculture Bioprocess Lab,1302 W Pennsylvania AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000073,URU",,
,Agriculture Engineering Sciences Bldg,1304 W Pennsylvania AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000008,URU",,
,Stock Pavilion,1402 W Pennsylvania AVE,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,UIUC000040,URU",,
,TCT Construction,805 E Perkins RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912109103017,FPP",,
,TK Service Center,806 E Perkins RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912104352017,FPP",,
,"Cnty, Bd-Sch Dist #116",804 S Pfeffer RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,912115276004",,
,Huaraches Moroleon,805 S Philo RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,922116180006,FPP,LIQ",,
,Urbana Mini Mart,1701 S Philo RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126004,FPP,LIQ",,
,Sprint Cellular Phones,1702 S Philo RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201009",,
,Payless (Vacant) (Use 932121201009),1702 S Philo RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121200032",,
,Sunny China Buffet,1703 S Philo RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126019,FPP",,
,Caring Hands Animal Hospital,1704 S Philo RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121200033",,
,Burger King,1708 S Philo RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201011,FPP",,
,Flamingo Slots,1720 S Philo RD,B,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201012B,FPP,LIQ",,
,Restoration Church,1720 S Philo RD,D,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201012D",,
,Labor Ready,1720 S Philo RD,F,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201012F",,
,Walgreen's #11368,1801 S Philo RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126049,FPP,LIQ",,
,R.I.S.E.,1803 S Philo RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126041F,FPP",,
,KoKoniks (Vacant),1805 S Philo RD,G,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126041G",,
,VACANT,1806 S Philo RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201001",,
,Developmental Services Center,1808 S Philo RD,101,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201018C,FPP",,
,Urbana Secure Self Storage,1808 S Philo RD,102,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201018A",,
,"Tatman, Paul",1808 S Philo RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121201018",,
,Planet Fitness,1809 S Philo RD,A,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126050A",,
,Hot Spot Gaming Parlor,1809 S Philo RD,B,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126050B,FPP,LIQ",,
,Urbana's Hair Lounge,1809 S Philo RD,C,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126050C",,
,Sister-Sister Hair Brading,1809 S Philo RD,D,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126050D",,
,Vacant - fka Personal Touch Dry Cleaners,1809 S Philo RD,E,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126050E",,
,Global Smoke & Vape,1813 S Philo RD,,Urbana,IL,61801,,,,,,,,,,,,,,"NOMATCH,932121126040E",,
